KabKota_Angka,Pengeluaran_PerKapita,Total_Pengeluaran_RT,Makanan_Rupiah,NonMakanan_Rupiah,Kalori_PerKapita,Penimbang_Penduduk,Penimbang_RT
6,1561645.238095237,3123290.476190475,1919957.142857142,1203333.333333333,3390.147346938775,1675.756328672074,837.8781643360373
6,2009805.555555555,6029416.666666666,1890000,4139416.666666666,1377.185986394557,2149.239435569262,716.4131451897541
6,502754.7619047618,1508264.285714285,978514.2857142856,529750,1770.044761904761,3256.448115357339,1085.482705119113
6,1085873.809523809,2171747.619047618,1396414.285714285,775333.3333333331,3050.499107142856,630.850777013955,315.4253885069775
6,438635.0340136055,3070445.238095238,2341028.571428571,729416.6666666666,1540.944959183673,11646.32102382237,1663.760146260338
6,1749029.761904762,3498059.523809524,2733642.857142857,764416.6666666667,3175.371326530612,955.6992765569628,477.8496382784813
6,1442521.428571428,4327564.285714285,2690314.285714285,1637250,2131.608299319727,632.8298565031736,210.9432855010578
6,3082653.174603174,9247959.523809524,4390542.857142857,4857416.666666666,2555.443945578231,1898.248402770278,632.7494675900928
6,448538.6243386241,4036847.619047617,2676514.285714284,1360333.333333333,1505.293820861678,3366.08719579148,374.0096884212755
6,594038.5714285715,2970192.857142857,1781442.857142857,1188750,1432.255224489796,5268.281591995937,1053.656318399187
6,1145259.523809524,3435778.571428571,1906028.571428571,1529750,2979.866428571428,60.08531013634462,20.02843671211487
6,3418420.238095237,6836840.476190475,2232257.142857143,4604583.333333332,2773.234081632653,462.7049250612803,231.3524625306401
6,881021.4285714286,881021.4285714286,507021.4285714285,374000.0000000001,2662.824285714285,382.2400545405491,382.2400545405491
6,878142.8571428572,2634428.571428571,1835828.571428571,798599.9999999998,1797.087857142856,855.8515553717879,285.2838517905959
6,870223.0158730157,2610669.047619047,1734085.714285714,876583.333333333,2140.757414965986,1273.646479419883,424.5488264732944
6,1086951.19047619,3260853.571428571,2279528.571428571,981325,1912.38838095238,1273.646479419883,424.5488264732944
6,1177887.301587301,3533661.904761904,2398328.571428571,1135333.333333333,2362.819659863945,907.6557962276833,302.5519320758944
6,766189.9999999998,766189.9999999998,360690,405499.9999999998,2260.34,394.7221367185978,394.7221367185978
6,1549589.285714285,3099178.571428571,2038928.571428571,1060250,3245.117857142857,1059.389166828538,529.694583414269
6,467504.7619047618,935009.5238095236,592842.8571428569,342166.6666666668,2170.098214285714,651.4512639258749,325.7256319629374
6,397676.1904761904,2386057.142857142,1299557.142857142,1086500,1526.308333333333,2431.964776676096,405.3274627793494
6,593899.0476190478,2969495.238095238,2138828.571428572,830666.6666666667,1595.169306122448,4566.312975760203,913.2625951520408
6,609471.9047619047,3047359.523809523,1457442.857142856,1589916.666666666,1678.770857142857,5001.974812052248,1000.394962410449
6,2369587.301587301,7108761.904761903,5334428.57142857,1774333.333333333,2749.983163265306,1859.037999822839,619.6793332742799
6,989302.9761904762,3957211.904761904,3025628.571428571,931583.3333333333,2220.873928571428,2441.13463416664,610.2836585416602
6,578434.5238095239,5784345.238095238,4419428.571428571,1364916.666666666,1513.267928571428,16637.60146260338,1663.760146260338
6,676416.2698412697,4058497.619047618,2869414.285714284,1189083.333333333,2179.582857142856,895.6335587348204,149.2722597891367
6,896003.1746031744,2688009.523809523,1851342.857142857,836666.6666666662,2561.945510204081,309.4630764584486,103.1543588194828
6,1783195.238095237,1783195.238095237,1196528.571428571,586666.6666666665,3925.829387755101,245.4661041193384,245.4661041193384
6,936152.3809523808,936152.3809523808,554485.7142857144,381666.6666666665,2724.638673469387,381.8639686192659,381.8639686192659
6,931100,4655500,3354000,1301499.999999999,2164.579020408163,4327.033973460385,865.4067946920771
6,2908638.888888889,8725916.666666668,6201000,2524916.666666666,3395.948503401359,1028.978267744053,342.9927559146846
6,1101054.761904761,5505273.809523809,4038857.142857143,1466416.666666666,2525.111020408162,1968.283302244355,393.6566604488711
6,865261.9047619049,1730523.809523809,1269857.142857142,460666.6666666667,2391.617551020407,631.1738006759005,315.5869003379502
6,2448178.57142857,4896357.142857141,2556857.142857142,2339499.999999999,1934.538928571428,556.5442477739466,278.2721238869733
6,1188817.46031746,3566452.38095238,2581285.714285714,985166.6666666666,2502.619455782313,2052.158112857243,684.0527042857478
6,624904.761904762,1249809.523809524,950142.8571428572,299666.6666666667,2602.922806122448,1081.467739323792,540.733869661896
6,815603.1746031746,2446809.523809523,1334142.857142857,1112666.666666666,2054.31850340136,404.352462219808,134.7841540732693
6,862728.5714285712,4313642.857142856,3017142.857142856,1296500,1833.988530612245,2872.504685363808,574.5009370727616
6,748607.142857143,3743035.714285714,2374285.714285714,1368750,1776.999714285714,2241.815741152802,448.3631482305605
6,854190.4761904762,1708380.952380952,997714.2857142856,710666.6666666665,2338.381326530612,665.0280630928613,332.5140315464306
6,1038063.492063492,3114190.476190476,1926857.142857142,1187333.333333333,2296.632789115646,515.9990007780149,171.9996669260049
6,944702.3809523808,944702.3809523808,568285.7142857143,376416.6666666666,2869.503061224489,402.9484822240107,402.9484822240107
6,967342.698412698,2902028.095238094,2268861.428571427,633166.6666666665,2245.240544217686,715.7777916085424,238.5925972028474
6,1542896.825396825,4628690.476190475,3030857.142857142,1597833.333333333,2586.649557823129,1716.709120783732,572.2363735945773
6,730744.0476190473,2922976.190476189,2087142.857142856,835833.3333333333,2024.756989795918,940.6654867356664,235.1663716839166
6,1194683.333333333,5973416.666666666,4206000,1767416.666666666,1874.796326530612,2616.019205803484,523.2038411606968
6,415656.8452380952,1662627.38095238,1181785.714285714,480841.6666666667,1521.79681122449,1368.808055512836,342.2020138782091
6,665535.7142857142,665535.7142857142,532285.7142857142,133250,3385.535714285714,362.392974785559,362.392974785559
6,1250383.928571428,5001535.714285713,3646285.714285713,1355250,2128.017346938775,2450.774153452182,612.6935383630457
6,503580.9523809523,2517904.761904761,1699071.428571428,818833.3333333333,1564.638612244897,4312.692929413708,862.5385858827415
6,1868434.523809524,7473738.095238096,4259571.428571429,3214166.666666666,2629.425586734693,1868.280658869673,467.0701647174183
6,678386.9047619046,1356773.809523809,681857.1428571427,674916.6666666666,2017.235765306122,1140.902711688439,570.4513558442197
6,842269.841269841,2526809.523809523,1706142.857142857,820666.6666666663,1859.630986394557,398.962744252568,132.9875814175226
6,833708.3333333334,1667416.666666666,1227000,440416.6666666668,2607.310765306122,462.2227347751203,231.1113673875601
6,1133687.5,4534750,2343000,2191750,1981.835204081632,1222.816696505745,305.7041741264364
6,1792357.142857142,1792357.142857142,1161857.142857142,630500,4240.669387755101,349.8966653101949,349.8966653101949
6,1258351.19047619,2516702.380952381,1735285.714285714,781416.6666666667,2863.488520408163,442.2974122822874,221.1487061411437
6,741851.1904761905,1483702.380952381,982285.7142857144,501416.6666666665,2651.031836734693,557.5457733891722,278.7728866945861
6,412233.3333333331,2061166.666666665,1520999.999999999,540166.6666666665,1761.448979591836,565.9937623711093,113.1987524742218
6,1925738.095238094,1925738.095238094,989571.4285714282,936166.6666666664,3786.366326530612,87.40585259853634,87.40585259853634
6,1402505.952380952,2805011.904761904,1845428.571428571,959583.3333333333,2553.131836734693,677.0899563074493,338.5449781537246
6,545791.6666666666,1091583.333333333,825000,266583.3333333333,2260.689642857142,1485.980107166875,742.9900535834375
6,1093924.603174603,3281773.809523809,1644857.142857142,1636916.666666666,2186.543333333332,904.2811878737998,301.4270626245999
6,2686773.809523809,2686773.809523809,1212857.142857142,1473916.666666666,3480.480408163265,360.4895634085169,360.4895634085169
6,1340253.968253968,4020761.904761905,2538428.571428571,1482333.333333333,2371.408605442176,1133.882144319713,377.9607147732377
6,7320172.619047617,14640345.23809523,2709428.571428571,11930916.66666666,3176.176122448979,476.2162328950861,238.108116447543
6,3777303.57142857,7554607.142857141,4788857.142857142,2765749.999999999,3033.272551020407,981.4949901230564,490.7474950615281
6,752380.9523809524,2257142.857142857,1166142.857142857,1091000,1958.277891156462,825.7551904358618,275.2517301452872
6,1140662.698412698,3421988.095238095,1880571.428571428,1541416.666666666,1797.869999999999,1287.746698227747,429.248899409249
6,1994452.380952381,3988904.761904762,2414571.428571428,1574333.333333333,2422.500204081632,824.7931444616466,412.3965722308233
6,895785.7142857143,3583142.857142857,2543142.857142857,1039999.999999999,2306.782780612245,921.61878297825206,230.40469574456301
6,1889375,3778750,2628000,1150750,2368.125714285713,1106.043455378408,553.0217276892039
6,784481.2925170066,5491369.047619046,3724285.714285713,1767083.333333333,1741.061545189504,8267.28181142431,1181.040258774901
6,1821210.317460317,5463630.952380952,3211714.285714285,2251916.666666666,2404.79551020408,1055.040949524918,351.680316508306
6,783273.8095238097,3133095.238095238,2175428.571428571,957666.6666666667,1839.608214285714,478.7355914852154,119.6838978713038
6,3135464.285714285,9406392.857142858,4544142.857142857,4862250,2455.139795918367,1349.432265048155,449.8107550160518
6,2155764.880952381,8623059.523809524,4472142.857142856,4150916.666666667,2741.83206632653,5219.373362900595,1304.843340725148
6,2971279.761904762,5942559.523809524,2687892.857142857,3254666.666666666,3990.231428571428,1565.016473510246,782.5082367551234
6,2889657.142857142,2889657.142857142,1330157.142857142,1559499.999999999,3906.034591836734,413.7464217536611,413.7464217536611
6,2641642.857142857,7924928.571428572,3648428.571428572,4276500,2446.705850340135,1160.75060931597,386.9168697719902
6,1025351.19047619,6152107.142857141,3894857.142857142,2257250,1674.204659863945,9982.560877562031,1663.760146260338
6,1757130.952380951,3514261.904761903,1953428.571428571,1560833.333333333,2222.568775510203,877.204434136211,438.6022170681055
6,551559.5238095236,1654678.57142857,1173428.57142857,481250,1998.893333333333,5442.337103673756,1814.112367891252
6,1372142.857142857,5488571.428571429,1859571.428571428,3629000,2016.812857142857,5146.127566386325,1286.531891596581
6,882017.857142857,1764035.714285714,1258285.714285714,505750,2056.602499999999,1571.523312002762,785.7616560013814
6,479176.1904761904,2395880.952380952,1804714.285714285,591166.6666666665,1988.190591836734,4297.238344778797,859.4476689557595
6,1546484.126984126,4639452.38095238,2662285.714285714,1977166.666666666,2672.850306122448,2859.879231296044,953.2930770986812
6,832011.9047619047,1664023.809523809,990857.1428571428,673166.6666666667,2285.809999999999,336.5269999632334,168.2634999816167
6,1006654.761904761,2013309.523809523,1346142.857142857,667166.6666666665,2325.138214285714,336.5269999632334,168.2634999816167
6,556681.9047619049,2783409.523809524,1952142.857142857,831266.6666666665,2129.774122448979,9070.56183945626,1814.112367891252
6,902142.857142857,902142.857142857,620142.857142857,282000,2903.442908163265,676.5974971801555,676.5974971801555
6,1864875,3729750,2523000,1206750,2504.690051020407,1378.035124479682,689.0175622398414
6,1256883.928571428,5027535.714285714,3355285.714285715,1672249.999999999,2098.575714285714,3211.320230379897,802.8300575949742
6,1060154.761904761,1060154.761904761,632571.4285714285,427583.3333333333,3006.988571428571,258.0368656158609,258.0368656158609
6,667997.0238095239,2671988.095238095,1577571.428571428,1094416.666666666,1885.291096938775,1976.000461734825,494.0001154337063
6,1408928.571428571,1408928.571428571,879428.5714285715,529500,3658.895102040815,180.9071091579211,180.9071091579211
6,715027.7777777776,2145083.333333333,1556999.999999999,588083.3333333334,2063.15693877551,1653.520963062363,551.1736543541211
6,916373.0158730156,2749119.047619047,1798285.714285714,950833.3333333333,2101.361428571428,1418.993644974175,472.9978816580586
6,828047.6190476189,1656095.238095237,999428.5714285712,656666.6666666666,1821.810918367346,644.3113768412832,322.1556884206416
6,1093670.634920635,3281011.904761904,2058428.571428571,1222583.333333333,2309.00238095238,2137.420797838315,712.4735992794385
6,1872083.333333333,5616249.999999999,2409000,3207249.999999999,2328.757755102041,3838.127939091727,1279.375979697242
6,1024229.166666666,4096916.666666666,2445000,1651916.666666666,2351.357142857143,2453.191815732976,613.297953933244
6,867075.3968253968,2601226.19047619,1631142.857142857,970083.3333333333,2320.895714285713,4191.653005748374,1397.217668582791
6,1146464.285714285,4585857.142857143,2811857.142857143,1774000,2162.101530612244,3930.168806904036,982.542201726009
6,993769.841269841,2981309.523809523,1703142.857142857,1278166.666666666,1535.209999999999,386.2617828939025,128.7539276313008
6,523946.4285714286,2095785.714285714,1423285.714285714,672499.9999999998,1673.661071428571,3720.263792358316,930.0659480895793
6,6104779.761904761,12209559.52380952,5318142.857142857,6891416.666666665,2018.492142857142,1789.397091035201,894.6985455176009
6,750425.1700680272,5252976.19047619,3089142.857142857,2163833.333333333,1662.614810495626,12698.78657523876,1814.112367891252
6,3234026.785714285,12936107.14285714,6852857.142857141,6083249.999999999,2108.051938775509,7256.449471565008,1814.112367891252
6,771348.214285714,3085392.857142856,2123142.857142856,962250,1944.192602040816,6557.240591504923,1639.31014787623
6,926505.9523809524,1853011.904761904,1032428.571428571,820583.3333333334,1778.645,1071.671212901675,535.8356064508376
6,1225515.873015873,3676547.619047619,1501714.285714285,2174833.333333333,1460.642380952381,3667.248371260155,1222.416123753385
6,2715571.428571428,2715571.428571428,1598571.428571428,1117000,2314.271428571428,18.59972551155716,18.59972551155716
6,967499.206349206,2902497.619047618,1970914.285714285,931583.3333333333,1916.068095238095,1145.389225374441,381.7964084581471
6,704202.380952381,1408404.761904761,938571.4285714284,469833.3333333333,2093.735918367346,770.6048043650638,385.3024021825319
6,1244273.809523809,4977095.238095238,2775428.571428572,2201666.666666666,1726.675459183672,666.1002389393853,166.5250597348463
6,452402.7777777777,2714416.666666666,2003999.999999999,710416.6666666667,1732.670476190476,7235.7886875574,1205.964781259566
